zipcode,r_a,e_a,p_t_a,p_u_a,high_demand,n_t_a,n_u_a,is_desert,is_under5_desert
10001,0.5950970226633091,102878.03360298694,4.0,0,False,609.0,0.0,False,False
10002,0.5206618050654748,59604.04116465864,2093.2,744,True,4729.0,18.0,False,True
10003,0.4972437218107912,114273.04964539009,7106.8,2142,False,1995.0,0.0,True,True
10004,0.5066608429788163,132004.3103448276,3045.8,1440,False,263.0,0.0,True,True
10005,0.6658334280195433,121437.7133105802,711.6,433,True,39.0,0.0,True,True
10006,0.6316916488222698,126377.1186440678,825.4,484,True,156.0,14.0,True,True
10007,0.528910205169198,138853.90428211587,269.0,128,False,284.0,0.0,False,True
10009,0.5145674278475812,77133.23353293413,1230.0,605,False,1784.0,18.0,False,True
10010,0.4927491514964517,116272.69881026926,4655.0,1896,False,234.0,0.0,True,True
10011,0.5569999212164185,120420.79207920792,3582.8,1422,False,1956.0,42.0,False,True
10012,0.5382730015082956,111131.78633975482,3227.4,1209,False,24.0,0.0,True,True
10013,0.4861983499134213,106023.04469273744,1018.2,613,False,435.0,0.0,False,True
10014,0.6086012015885408,124233.12883435584,3182.6,1249,True,1711.0,71.0,False,True
10016,0.5652117934852582,109298.7308818744,1571.0,708,False,823.0,0.0,False,True
10017,0.7773022228358415,118061.72291296624,3905.0,1798,True,107.0,0.0,True,True
10018,0.757593255572237,108746.18902439025,509.2,193,True,0.0,0.0,True,True
10019,0.6170789879811065,107014.96779082986,534.4,242,True,591.0,0.0,False,True
10021,0.5418040450765218,124193.91462306994,2092.2,1099,False,460.0,0.0,True,True
10022,0.5698803072708867,124320.79414838034,0.0,0,False,16.0,0.0,False,False
10023,0.5057376799683438,121776.25639482395,4337.4,1787,False,1099.0,0.0,True,True
10024,0.4603816866855704,118313.14878892733,2802.6,1228,False,1243.0,15.0,False,True
10025,0.4391264898750361,93258.39398919934,7300.6,3548,False,2553.0,91.0,False,True
10026,0.4513262772768849,65380.71800810655,8854.0,4221,False,1706.0,18.0,True,True
10027,0.3941889797282922,61675.983037779486,10173.8,4499,False,3758.0,0.0,False,True
10028,0.5260625150381696,117822.24532224532,5481.2,2222,False,348.0,36.0,True,True
10029,0.4520326923585579,48339.6723229959,8854.8,3636,True,3358.0,0.0,True,True
10030,0.4055264167839325,48373.42271293375,4898.4,1719,True,1272.0,0.0,True,True
10031,0.4465631347880217,48674.798239178286,9673.8,3965,True,1577.0,0.0,True,True
10032,0.4551917989417989,46467.4900108972,4235.2,1872,True,3222.0,0.0,False,True
10033,0.4276881674643593,52235.16527279968,6585.4,2359,True,2893.0,0.0,True,True
10034,0.4544142410392109,50708.04658549497,5908.2,2238,True,3126.0,0.0,False,True
10035,0.3839875631558492,50944.669365722,7244.6,3206,True,2075.0,0.0,True,True
10036,0.5719366311024895,94940.64443188242,5804.8,2615,False,686.0,0.0,True,True
10037,0.5026648552617828,57120.58212058212,5722.6,2382,True,586.0,21.0,True,True
10038,0.5059332562224221,95681.62574089757,1589.6,634,False,802.0,20.0,False,True
10039,0.4219225750326228,47026.16970658208,2566.0,1070,True,1423.0,0.0,False,True
10040,0.4673218335509587,50772.05882352941,2127.6,772,True,2594.0,0.0,False,True
10044,0.3992908998818166,86945.03171247357,4632.0,1898,False,489.0,0.0,True,True
10065,0.491266729317217,120720.64643799471,5650.0,1970,False,845.0,40.0,True,True
10069,0.519252276721521,133653.84615384616,1756.8,939,False,16.0,0.0,True,True
10075,0.5635451505016722,120113.13056379822,4100.2,2230,False,235.0,0.0,True,True
10128,0.5517241379310345,111992.48721227625,1285.8,690,False,301.0,0.0,True,True
10162,0.4990151017728168,137335.52631578947,2520.6,1243,False,0.0,0.0,True,True
10280,0.4692977496324776,134397.5903614458,0.0,0,False,509.0,0.0,False,False
10282,0.3286821705426356,152181.6037735849,0.0,0,False,279.0,0.0,False,False
10301,0.4564726885026406,66913.36230309615,0.0,0,False,1905.0,10.0,False,False
10302,0.4766521247374374,57217.51412429378,0.0,0,True,744.0,0.0,False,False
10303,0.4733596721190414,52778.861154446175,0.0,0,True,1629.0,0.0,False,False
10304,0.4645149786019971,61216.41074856045,0.0,0,False,2020.0,41.0,False,False
10305,0.496553031200398,64277.19465648855,5659.2,2791,False,786.0,0.0,True,True
10306,0.5132309005548442,73657.31115731115,0.0,0,False,578.0,0.0,False,False
10307,0.4662826160623517,86900.43604651163,0.0,0,False,259.0,0.0,False,False
10308,0.4721529509559434,81452.4647887324,0.0,0,False,431.0,0.0,False,False
10309,0.4602763385146804,85576.92307692306,155.0,134,False,297.0,0.0,False,True
10310,0.4500933724608407,67453.42929720576,0.0,0,False,1168.0,0.0,False,False
10312,0.4781560663589242,83484.34925864909,0.0,0,False,1140.0,8.0,False,False
10314,0.448836839595146,74144.03778040141,0.0,0,False,1654.0,0.0,False,False
10451,0.4843016117401726,40553.319919517104,0.0,0,True,3287.0,0.0,False,False
10452,0.4703398453398453,35306.24661979448,0.0,0,True,6984.0,0.0,False,False
10453,0.4718542016545375,34474.69021882415,0.0,0,True,6841.0,0.0,False,False
10454,0.389063374966523,35661.76470588235,0.0,0,True,3163.0,0.0,False,False
10455,0.4238395673726904,35785.48644338118,0.0,0,True,3035.0,0.0,False,False
10456,0.4558848433530906,34503.467062902426,0.0,0,True,6942.0,0.0,False,False
10457,0.4239698309883859,34633.56973995271,0.0,0,True,6559.0,0.0,False,False
10458,0.4262318875638017,35868.3314415437,0.0,0,True,4657.0,0.0,False,False
10459,0.4231775844815642,36056.161891768985,0.0,0,True,4018.0,0.0,False,False
10460,0.4476040900888859,36095.55804404629,0.0,0,True,4820.0,0.0,False,False
10461,0.4883227176220807,57890.49919484702,0.0,0,True,1462.0,0.0,False,False
10462,0.508481160170918,49331.55080213904,630.2,318,True,3425.0,0.0,False,True
10463,0.4826732673267326,65918.80341880342,1338.0,418,False,4249.0,0.0,False,True
10464,0.5009319664492078,84418.6046511628,6133.6,2780,False,114.0,0.0,True,True
10465,0.4288398004793677,67554.12890231621,3324.0,1338,False,1888.0,0.0,False,True
10466,0.4438725388457654,47724.43890274314,4304.6,1262,True,3192.0,0.0,False,True
10467,0.459412640685624,42034.178610804855,6930.4,2234,True,6220.0,0.0,False,True
10468,0.445348108652653,37413.79310344827,5261.8,1653,True,4308.0,0.0,False,True
10469,0.4493334446578164,53108.54753793744,7927.799999999999,2606,True,2315.0,0.0,True,True
10470,0.4899285250162443,58968.83289124668,2206.2,1098,True,632.0,0.0,True,True
10471,0.4347256204124432,91633.16582914571,3888.6,1106,False,284.0,0.0,True,True
10472,0.4482024416770063,37918.66028708134,5375.6,1936,True,3577.0,0.0,False,True
10473,0.4711501655932231,46564.81808548216,4759.4,2167,True,3548.0,0.0,False,True
10474,0.4441489361702128,35229.54091816367,0.0,0,True,1194.0,0.0,False,False
10475,0.5172691132201209,56136.16170590848,10087.0,3668,True,1808.0,0.0,True,True
10501,0.4943502824858757,105178.57142857142,14464.4,5269,False,0.0,0.0,True,True
10502,0.4995648389904265,120470.38327526132,9238.6,3494,False,273.0,0.0,True,True
10504,0.4921088604448863,128945.70707070708,15441.4,5461,False,706.0,547.0,True,True
10505,0.7243816254416962,92225.60975609758,15655.8,5476,True,0.0,0.0,True,True
10506,0.444794952681388,126241.13475177305,7936.6,2870,False,80.0,0.0,True,True
10507,0.4216773387474621,85787.03703703704,8493.0,2507,False,220.0,151.0,True,True
10509,0.5163372327551432,84375.0,17022.0,6718,False,1015.0,793.0,True,True
10510,0.4781983708672736,124123.246492986,17266.4,6785,False,704.0,378.0,True,True
10511,0.5173169662428759,82944.91525423728,15615.8,5585,False,72.0,0.0,True,True
10512,0.5429584432717678,85317.00835231587,9861.6,3973,False,230.0,126.0,True,True
10514,0.4258957021838812,136587.5912408759,10813.6,3983,False,585.0,424.0,True,True
10516,0.4923903312444047,99500.0,7920.0,2750,False,163.0,147.0,True,True
10518,0.8554216867469879,113556.338028169,13363.4,5581,True,0.0,0.0,True,True
10520,0.5109777286368662,103052.55023183924,10689.4,4453,False,847.0,544.0,True,True
10522,0.4614181438998957,107674.19962335218,518.6,75,False,439.0,302.0,False,False
10523,0.5367983810842475,75297.61904761905,7206.4,3268,False,733.0,407.0,True,True
10524,0.4926335174953959,102978.9719626168,11961.2,4393,False,16.0,0.0,True,True
10526,0.4951005673027334,105338.54166666666,17084.4,6341,False,0.0,0.0,True,True
10527,0.6907894736842105,115178.57142857142,15651.8,6671,True,64.0,64.0,True,True
10528,0.4463750748951468,100964.76510067114,10980.6,4483,False,690.0,483.0,True,True
10530,0.5131298793470547,105584.37067773168,2154.2,1311,False,405.0,162.0,True,True
10532,0.5119047619047619,101162.79069767444,2508.2,1015,False,381.0,171.0,True,True
10533,0.510286951813752,121352.7851458886,12390.4,5321,False,157.0,88.0,True,True
10535,0.99,74038.46153846153,9701.4,3742,True,100.0,0.0,True,True
10536,0.4853199962952672,118916.9847328244,2601.4,1001,False,315.0,236.0,True,True
10537,0.4120229652144546,77254.09836065574,6456.2,3115,False,0.0,0.0,True,True
10538,0.4663447884123828,127009.74421437272,127.39999999999999,16,False,455.0,372.0,False,False
10541,0.507351814979323,91301.88679245285,1006.5999999999999,322,False,958.0,588.0,False,False
10543,0.4652037028335135,95909.09090909093,0.0,0,False,867.0,400.0,False,False
10546,0.6947162426614482,120246.47887323944,1472.4,521,True,0.0,0.0,True,True
10547,0.4983692106979778,87107.32984293194,163.6,44,False,817.0,497.0,False,False
10548,0.382366171839856,86397.05882352941,1147.4,316,False,121.0,61.0,True,True
10549,0.529746835443038,92114.69534050178,1062.0,425,False,734.0,584.0,False,False
10550,0.4828687645047788,48113.69509043928,2941.2,1103,True,1162.0,304.0,True,True
10552,0.5004751346214761,77373.41772151898,1430.2,375,False,596.0,172.0,False,True
10553,0.5481664449933498,58578.856152513,302.2,119,True,156.0,0.0,False,True
10560,0.4562814070351759,104955.94713656387,2902.2,1127,False,129.0,0.0,True,True
10562,0.4830341701950026,78564.81481481482,2422.2,732,False,1737.0,573.0,False,False
10566,0.5062792803432936,63870.52877138414,716.8,283,False,862.0,380.0,False,False
10567,0.5107379540584982,97280.48780487804,15.2,11,False,215.0,85.0,False,False
10570,0.4624848116646415,112294.74548440066,51.2,11,False,316.0,139.0,False,False
10573,0.4740027710931233,73685.89743589744,23.4,0,False,1557.0,501.0,False,False
10576,0.5175563223056627,125196.07843137256,1867.4,618,False,40.0,0.0,True,True
10577,0.2473555736371033,125904.6052631579,1720.8,592,False,365.0,336.0,True,True
10578,0.2348993288590604,91964.28571428572,1580.4,684,False,0.0,0.0,True,True
10579,0.5580712275119325,95230.26315789472,506.6,131,False,230.0,78.0,False,True
10580,0.4624661171654589,125284.09090909093,248.39999999999998,81,False,410.0,258.0,False,False
10583,0.4617218478604617,127798.99894625922,71.4,15,False,1776.0,1349.0,False,False
10588,0.4065533980582524,91138.05970149252,2378.8,786,False,41.0,0.0,True,True
10589,0.666294175164129,108700.20964360586,1746.2,867,True,210.0,59.0,True,True
10590,0.4401242068313757,113611.96319018403,708.8,289,False,245.0,163.0,False,True
10591,0.5110404817664771,87684.12438625205,1726.4,538,False,1536.0,585.0,False,False
10594,0.4851752021563342,100277.77777777778,10.6,7,False,32.0,0.0,False,True
10595,0.456120892832386,105585.10638297872,1906.6,515,False,740.0,605.0,False,False
10597,0.7476635514018691,135677.0833333333,441.0,100,True,0.0,0.0,True,True
10598,0.5091859905043694,102525.33783783784,3813.6,1213,False,1592.0,1049.0,False,False
10601,0.5351559010095596,83222.0367278798,15.6,0,False,284.0,229.0,False,False
10603,0.5213368678205728,80059.82053838484,3816.4,1299,False,322.0,58.0,True,True
10604,0.5136028476989576,87458.74587458746,0.0,0,False,727.0,426.0,False,False
10605,0.5212121212121212,104251.45348837208,3708.8,1142,False,2123.0,1454.0,False,False
10606,0.5374642400633027,71206.11551528878,8.0,0,False,923.0,548.0,False,False
10607,0.6135422826729746,90000.0,124.19999999999999,47,True,345.0,206.0,False,False
10701,0.4483184383819379,55344.26229508197,1005.5999999999999,370,True,2656.0,829.0,False,False
10703,0.4625503925312964,62190.366972477066,599.8,303,False,958.0,165.0,False,True
10704,0.5431900857019545,71318.10442678774,2646.6,1395,False,620.0,38.0,True,True
10705,0.4848048171688839,53397.02760084926,6193.4,2127,True,1750.0,281.0,True,True
10706,0.4918394353771504,116423.7668161435,2518.8,1033,False,630.0,322.0,True,True
10707,0.520129297678519,101553.67231638418,1213.2,438,False,357.0,284.0,True,True
10708,0.5023235229032972,109944.93392070485,864.4,383,False,133.0,93.0,True,True
10709,0.5057015369360436,102549.01960784312,4094.6,1757,False,437.0,37.0,True,True
10710,0.5513621211540672,82270.67407922167,2885.8,1040,False,757.0,0.0,True,True
10801,0.4800594382130189,67866.94957563655,2999.6,1135,False,2024.0,522.0,False,True
10803,0.4524580290597004,118323.62728785358,1911.4,659,False,660.0,559.0,False,False
10804,0.4768555466879489,125645.04881450487,5926.0,2248,False,1215.0,650.0,True,True
10805,0.4456018518518518,72483.76623376623,459.4,98,False,238.0,103.0,False,False
10901,0.4431720134912542,87057.52212389381,376.8,212,False,973.0,309.0,False,False
10913,0.4918653045781309,101730.76923076923,384.79999999999995,28,False,363.0,175.0,False,False
10916,0.5241844769403825,92274.678111588,918.0,199,False,8.0,0.0,True,True
10917,0.553580497714576,80963.30275229357,3427.3999999999996,801,False,175.0,43.0,True,True
10918,0.4863396971691902,84708.12182741116,7642.4,2181,False,166.0,90.0,True,True
10919,0.4777070063694267,75625.0,567.0,322,False,100.0,0.0,True,True
10920,0.5334108076699593,92320.26143790848,703.0,182,False,462.0,277.0,False,False
10921,0.5435801312089972,79525.86206896552,1040.6,324,False,182.0,125.0,True,True
10923,0.5903313932771113,69642.85714285714,3198.2,1364,False,171.0,99.0,True,True
10924,0.4776226279985678,87706.14692653673,951.6,359,False,435.0,339.0,False,False
10925,0.5508284818629646,79522.35772357724,788.6,356,False,69.0,0.0,True,True
10926,0.4937324123816833,72992.22797927461,56.4,14,False,0.0,0.0,True,True
10927,0.5070812306690542,48936.59711075442,117.4,8,True,619.0,280.0,False,False
10928,0.4377880184331797,64747.807017543855,4246.4,1277,False,101.0,0.0,True,True
10930,0.4183614177803602,85937.5,1014.6,330,False,92.0,58.0,True,True
10940,0.5089387306423929,61566.8813944676,3054.4,1155,False,1566.0,795.0,False,False
10941,0.5309612467245897,67564.93506493507,2300.2,707,False,723.0,464.0,True,True
10950,0.3055022138991605,71012.98701298701,2616.6,979,False,713.0,479.0,True,True
10952,0.2765791744722052,66818.87366818874,2268.4,941,False,581.0,123.0,True,True
10954,0.4552869105013231,84852.70700636943,818.5999999999999,334,False,952.0,131.0,False,True
10956,0.5293122519357147,100368.77688998156,11620.8,4688,False,1649.0,818.0,True,True
10958,0.5641025641025641,78560.60606060605,3004.8,1232,False,0.0,0.0,True,True
10960,0.5336802137533398,86907.11462450594,4423.6,1875,False,460.0,288.0,True,True
10962,0.5229268292682927,96595.14925373136,5959.0,1959,False,16.0,0.0,True,True
10963,0.2967563837129054,75290.69767441861,1279.2,407,False,124.0,44.0,True,True
10964,0.4721311475409836,108854.16666666666,1480.0,715,False,135.0,111.0,True,True
10965,0.513213328226733,96688.4328358209,2903.2,1133,False,615.0,374.0,True,True
10968,0.5052546483427648,108200.0,1624.6,485,False,173.0,173.0,True,True
10969,0.6606606606606606,78409.09090909091,3319.6,1211,True,0.0,0.0,True,True
10970,0.4675481807968196,78904.80591497227,5582.6,1839,False,169.0,105.0,True,True
10973,0.4857621440536013,85129.3103448276,2705.8,656,False,183.0,143.0,True,True
10974,0.5247376311844077,84500.0,2805.2,664,False,48.0,0.0,True,True
10975,0.6504065040650406,63281.25,2381.2,1144,True,0.0,0.0,True,True
10976,0.4134241245136186,77205.88235294117,3968.2,1279,False,0.0,0.0,True,True
10977,0.350223230104174,54143.05949008499,0.0,0,True,2287.0,1161.0,False,False
10980,0.5232812728068895,83856.34588563458,0.0,0,False,349.0,107.0,False,False
10983,0.5432098765432098,100324.67532467532,641.6,141,False,246.0,0.0,False,True
10984,0.4417018512504059,86029.41176470589,92.8,0,False,143.0,0.0,False,False
10985,0.99,76666.66666666667,0.0,0,True,0.0,0.0,True,False
10986,0.6278613472858077,87239.58333333333,656.2,154,True,0.0,0.0,True,True
10987,0.5381990023628249,90975.60975609756,448.8,295,False,40.0,0.0,True,True
10989,0.561784764767079,95961.9341563786,1808.0,767,False,261.0,114.0,True,True
10990,0.4871632484045403,91337.5,101.4,23,False,406.0,280.0,False,False
10992,0.4803578374173473,82287.44939271254,1107.2,389,False,360.0,227.0,True,True
10993,0.5614183199662305,55498.12030075188,625.0,222,True,401.0,303.0,False,False
10994,0.6119238634576057,102152.95629820052,190.0,176,True,825.0,149.0,False,False
10996,0.1988725336673974,79921.25984251969,1806.2,844,False,0.0,0.0,True,True
10998,0.4763246899661781,89644.97041420118,1925.4,730,False,43.0,43.0,True,True
11001,0.5547478766546791,87465.51724137932,534.6,160,False,537.0,188.0,False,False
11003,0.52299273913501,62972.83702213279,604.8,250,False,2415.0,209.0,False,False
11004,0.4330658514838874,76746.32352941176,2267.2,1057,False,427.0,0.0,True,True
11005,0.671264367816092,121318.49315068494,787.8,222,True,0.0,0.0,True,True
11010,0.5052230981321114,83041.89085318986,1310.4,323,False,282.0,0.0,True,True
11020,0.5093572009764036,100918.5303514377,270.6,133,False,142.0,62.0,False,True
11021,0.4846353768536921,105467.92849631966,0.0,0,False,202.0,202.0,False,False
11023,0.4423136405815032,103758.74125874128,127.19999999999999,42,False,355.0,217.0,False,False
11024,0.3701263042284459,98961.4243323442,8667.0,3426,False,552.0,302.0,True,True
11030,0.5248136067101584,124556.0488346282,1766.4,643,False,689.0,279.0,False,True
11040,0.5327479829140959,93346.32516703788,20702.0,8658,False,1220.0,726.0,True,True
11042,0.99,121250.0,16206.0,7131,True,282.0,282.0,True,True
11050,0.4783834586466165,104821.54551407987,0.0,0,False,1928.0,956.0,False,False
11096,0.4337827950245636,48554.21686746989,3621.4,1444,True,349.0,167.0,True,True
11101,0.7491467078969631,91603.38785046728,4514.4,1619,True,1616.0,6.0,True,True
11102,0.7052347704015663,67476.42744892614,355.4,92,True,1390.0,0.0,False,True
11103,0.570614640883978,63495.96570852244,1768.0,618,False,524.0,0.0,True,True
11104,0.5423363896209956,66906.22861054073,618.2,180,False,1229.0,0.0,False,True
11105,0.494375064506141,68860.90814196243,572.6,185,False,830.0,22.0,False,True
11106,0.5358475546047067,66533.1940575673,128.2,21,False,1535.0,0.0,False,True
11109,0.4807692307692308,133892.85714285713,2806.6,984,False,89.0,0.0,True,True
11201,0.5013260698157839,117507.86388332857,251.4,167,False,1957.0,0.0,False,True
11203,0.4558887218811301,50698.51913942442,255.2,102,True,3405.0,0.0,False,True
11204,0.4242010549177785,51748.09830310123,2331.8,1218,True,3192.0,0.0,False,True
11205,0.3720264711142908,72222.22222222222,383.6,33,False,918.0,0.0,False,True
11206,0.4193487420649479,51560.84305408271,455.4,208,True,3233.0,0.0,False,True
11207,0.4408012313922377,42837.47363487227,76.0,0,True,6216.0,0.0,False,False
11208,0.4160658162322055,40213.28593645857,179.8,25,True,5054.0,0.0,False,True
11209,0.4763827772517128,74627.30195849166,21802.8,8574,False,1423.0,0.0,True,True
11210,0.4523381578532463,61197.28128267689,0.0,0,False,2014.0,0.0,False,False
11211,0.4857199554273328,82047.45443117537,1914.4,771,False,2453.0,0.0,False,True
11212,0.4430635906959027,39632.59000537345,612.6,166,True,5430.0,0.0,False,True
11213,0.4152984912701971,49651.68930686173,567.4,298,True,2191.0,15.0,False,True
11214,0.462905854883475,51150.96359743041,6.0,6,True,2498.0,0.0,False,True
11215,0.4547726830893993,107133.58778625954,156.0,44,False,3125.0,0.0,False,True
11216,0.4627002068202587,65817.74081774082,411.6,155,False,1778.0,0.0,False,True
11217,0.4818213497502613,102531.34040501446,142.4,66,False,1183.0,0.0,False,True
11218,0.450639679205652,65583.38377723971,884.4,284,False,3087.0,0.0,False,True
11219,0.3723329323927484,44299.33061699651,2512.0,714,True,2595.0,0.0,False,True
11220,0.5679081369344573,37017.22832260508,1656.4,584,True,2251.0,0.0,False,True
11221,0.4477399272217107,53503.67197062424,325.6,73,True,2971.0,0.0,False,True
11222,0.5795151605750305,89192.82029234737,783.0,279,False,672.0,0.0,False,True
11223,0.4192827630971253,55444.3286692468,1391.0,533,True,1448.0,0.0,False,True
11224,0.4267847075773077,50012.23091976516,641.6,258,True,1165.0,0.0,False,True
11225,0.5012312743689719,59241.72637325145,3857.6,1121,True,1993.0,0.0,False,True
11226,0.5098314745727489,51581.9099378882,6251.0,2672,True,3099.0,0.0,True,True
11228,0.4751561227260386,60916.66666666667,1980.0,894,False,1212.0,0.0,False,True
11229,0.4655463635354893,63066.07521186441,0.0,0,False,1840.0,0.0,False,False
11230,0.4063383012909302,61947.777474775015,3876.4,1458,False,824.0,0.0,True,True
11231,0.4365293981302635,99623.89380530972,768.2,182,False,1462.0,0.0,False,True
11232,0.4392792408572342,52851.94174757282,2669.2,937,True,1699.0,0.0,False,True
11233,0.3807518796992481,50900.47393364929,2426.6,753,True,3415.0,0.0,False,True
11234,0.4677914110429448,69030.64861012118,2195.2,855,False,2870.0,0.0,False,True
11235,0.4909171893245374,60106.056890632666,2867.6,718,False,1753.0,0.0,False,True
11236,0.4596231090505785,53505.434782608696,5498.2,1947,True,4600.0,0.0,False,True
11237,0.496789097768264,49178.7542662116,0.0,0,True,1469.0,0.0,False,False
11238,0.5390459455269007,91554.80984340044,5795.2,1928,False,2010.0,0.0,False,True
11239,0.4854831032841504,46691.17647058824,2018.6,892,True,802.0,0.0,True,True
11354,0.5967660339884956,45820.25117739404,4114.4,2111,True,1253.0,0.0,True,True
11355,0.6658280394993396,36375.87379557906,2768.0,1373,True,3453.0,0.0,False,True
11356,0.4885639837869137,47101.851851851854,3090.2,1502,True,882.0,0.0,True,True
11357,0.4900448681996635,74928.46924177397,3583.2,1769,False,1087.0,0.0,True,True
11358,0.5471883549818046,59587.37864077671,4688.4,2103,True,679.0,0.0,True,True
11360,0.5198032354581875,88817.0731707317,4400.0,1948,False,485.0,0.0,True,True
11361,0.4867316544814514,69375.86926286509,1410.6,878,False,1501.0,0.0,False,True
11362,0.4938673613372408,80604.3956043956,9961.0,4950,False,349.0,0.0,True,True
11363,0.4738628649015614,89290.83094555873,10349.4,4037,False,226.0,15.0,True,True
11364,0.4876193473927185,71153.84615384616,18022.4,7209,False,1330.0,0.0,True,True
11365,0.4822936412200586,59569.00401965163,11535.6,4751,True,1306.0,0.0,True,True
11366,0.5124826121970861,69285.71428571429,17938.0,7202,False,587.0,0.0,True,True
11367,0.4481818601857413,58402.06185567011,16329.6,6376,True,2205.0,0.0,True,True
11368,0.4437250554323725,37360.08394963022,20481.0,8276,True,3057.0,0.0,True,True
11369,0.5789849892780558,45303.27428878153,10035.8,4186,True,1444.0,0.0,True,True
11370,0.4974435449510013,52810.49250535332,10397.4,3475,True,232.0,0.0,True,True
11372,0.5135744242623245,55456.262714327226,10546.6,4961,True,1767.0,16.0,True,True
11373,0.5095597263637959,43863.54943583859,14647.0,5889,True,3358.0,0.0,True,True
11374,0.4956595384289646,68042.50320375909,11829.2,4835,False,1851.0,0.0,True,True
11375,0.4668138063075041,89112.78837937908,13955.6,5230,False,1377.0,0.0,True,True
11377,0.5281856122883061,52190.35698737484,12625.6,5712,True,3046.0,0.0,True,True
11378,0.4652229299363057,60131.43483023002,7416.8,3107,False,632.0,0.0,True,True
11379,0.4754188337994302,72842.22100054976,6266.8,3694,False,1618.0,0.0,True,True
11385,0.4682480264591882,56635.8024691358,13788.6,4931,True,2990.0,0.0,True,True
11411,0.487130198321534,61994.70644850818,27619.6,12125,False,745.0,0.0,True,True
11412,0.4769295198679575,53815.85743801653,17404.4,5782,True,1674.0,0.0,True,True
11413,0.4780067808708065,58580.26131591227,11557.4,4616,True,2309.0,0.0,True,True
11414,0.44017910054652,76196.70905011219,4365.8,2443,False,828.0,0.0,True,True
11415,0.4636967757814423,71841.82590233546,16007.8,6642,False,63.0,0.0,True,True
11416,0.4695257969345902,44281.6091954023,6513.2,2274,True,577.0,0.0,True,True
11417,0.5,53020.833333333336,7122.2,3053,True,838.0,0.0,True,True
11418,0.4809875512174753,50623.98263700488,13555.6,5566,True,1610.0,0.0,True,True
11419,0.5326846307385229,43174.27790788446,5994.0,2279,True,1090.0,0.0,True,True
11420,0.4770003714347154,50056.3524590164,13073.0,4778,True,1895.0,0.0,True,True
11421,0.504909510974201,48021.92564346997,18097.4,7918,True,1294.0,0.0,True,True
11422,0.5034679217240525,58648.52398523985,7076.0,3167,True,1173.0,0.0,True,True
11423,0.50867283847465,54796.32063074902,4251.8,1542,True,489.0,0.0,True,True
11426,0.4814270511326204,70276.31578947368,13216.4,5703,False,711.0,0.0,True,True
11427,0.4696867431611545,65363.48267117498,13235.6,4665,False,191.0,0.0,True,True
11428,0.5098701033036719,56970.91273821464,10271.2,4313,True,545.0,0.0,True,True
11429,0.4711797450170587,52782.01219512196,15575.0,5712,True,357.0,0.0,True,True
11432,0.4386319785896558,53037.4246186591,5070.4,2014,True,1232.0,0.0,True,True
11433,0.4464170847806509,44920.7492795389,7954.6,4452,True,2105.0,0.0,True,True
11434,0.4823853803056525,52329.7354819094,1967.8,487,True,3225.0,0.0,False,True
11435,0.4519604409532863,51125.46125461255,9920.0,4774,True,1759.0,0.0,True,True
11436,0.4730900744765562,49839.10891089109,5448.4,2484,True,256.0,0.0,True,True
11501,0.5327983577493701,85836.25218914186,9399.0,3814,False,933.0,691.0,True,True
11507,0.5484460694698354,100000.0,4472.8,2049,False,213.0,0.0,True,True
11509,0.7491082045184304,111706.3492063492,6225.4,2193,True,0.0,0.0,True,True
11510,0.542343883661249,79843.58569926393,5074.2,2023,False,1547.0,349.0,True,True
11514,0.503968253968254,89222.44094488189,0.0,0,False,276.0,122.0,False,False
11516,0.3952662721893491,92140.71856287424,1936.4,859,False,156.0,140.0,True,True
11518,0.5731494074217991,91313.55932203388,4063.0,1723,False,472.0,288.0,True,True
11520,0.5564221410107852,59671.60592711253,1861.0,626,True,2809.0,632.0,False,False
11530,0.5293012372815259,118536.503683858,1169.0,334,False,671.0,251.0,False,False
11542,0.4976800137480667,73920.92541436464,5635.0,1901,False,1453.0,689.0,True,True
11545,0.5096121975472323,111361.78861788617,7162.6,2904,False,709.0,211.0,True,True
11548,0.3228699551569506,91840.27777777778,1878.4,832,False,263.0,223.0,True,True
11550,0.4964726049976923,48862.8818061089,8176.2,3814,True,2762.0,443.0,True,True
11552,0.5099258917943401,81212.34939759035,20047.2,7894,False,818.0,290.0,True,True
11553,0.5443591766477802,50782.27931488801,4201.6,1428,True,1482.0,155.0,True,True
11554,0.5434664640764054,86064.6530204693,3273.0,1279,False,962.0,406.0,True,True
11557,0.4933655006031363,101589.24205378973,0.0,0,False,390.0,187.0,False,False
11558,0.5323325635103926,79934.9240780911,9683.8,3806,False,272.0,57.0,True,True
11559,0.4306000916170407,99867.02127659574,15212.8,5489,False,745.0,729.0,True,True
11560,0.4784892801363055,102707.71513353116,6652.8,2728,False,117.0,57.0,True,True
11561,0.5026448200232229,93640.9137577002,10524.8,4351,False,654.0,373.0,True,True
11563,0.5259578326909998,89795.25862068965,12312.0,5206,False,1248.0,681.0,True,True
11565,0.5336735826029069,103404.36590436591,5793.4,2367,False,323.0,174.0,True,True
11566,0.5389098186955498,105126.97979246314,5242.6,1687,False,1868.0,997.0,False,True
11568,0.4166666666666667,120575.84269662922,15209.8,6027,False,291.0,270.0,True,True
11570,0.509518080815229,105026.04166666666,2404.2,922,False,653.0,516.0,True,True
11572,0.5440405860952572,94654.90797546013,5360.6,2110,False,1147.0,796.0,True,True
